Dataset                      Metric                   metric valor    p    k
../datasets_2/cocomo81.arff  R2 Score                   0.183323      1    8
../datasets_2/cocomo81.arff  MAE                     1218.98          2    8
../datasets_2/cocomo81.arff  Median Absolute Error    175.25          2    8
../datasets_2/cocomo81.arff  RMSE                    2990.25          2    8
../datasets_2/cocomo81.arff  R2 Score                   0.183411      2    8
../datasets_2/cocomo81.arff  MAE                     1229.85          1    9
../datasets_2/cocomo81.arff  Median Absolute Error     51.1111        1    9
../datasets_2/cocomo81.arff  RMSE                    3057.67          1    9
../datasets_2/cocomo81.arff  R2 Score                   0.146175      1    9
../datasets_2/cocomo81.arff  MAE                     1229.86          2    9
../datasets_2/cocomo81.arff  Median Absolute Error     51.1111        2    9
../datasets_2/cocomo81.arff  RMSE                    3057.67          2    9
../datasets_2/cocomo81.arff  R2 Score                   0.146175      2    9
../datasets_2/china.arff     MAE                      653.723         1    3
../datasets_2/china.arff     Median Absolute Error    115.833         1    3
../datasets_2/china.arff     RMSE                    2050.05          1    3
../datasets_2/china.arff     R2 Score                   0.938719      1    3
../datasets_2/china.arff     MAE                      631.823         2    3
../datasets_2/china.arff     Median Absolute Error    110.833         2    3
../datasets_2/china.arff     RMSE                    2000.64          2    3
../datasets_2/china.arff     R2 Score                   0.941637      2    3
../datasets_2/china.arff     MAE                      651.308         1    4
../datasets_2/china.arff     Median Absolute Error    122.5           1    4
../datasets_2/china.arff     RMSE                    2040.65          1    4
../datasets_2/china.arff     R2 Score                   0.93928       1    4
../datasets_2/china.arff     MAE                      656.625         2    4
../datasets_2/china.arff     Median Absolute Error    139.125         2    4
../datasets_2/china.arff     RMSE                    2041.61          2    4
../datasets_2/china.arff     R2 Score                   0.939223      2    4
../datasets_2/china.arff     MAE                      663.778         1    5
../datasets_2/china.arff     Median Absolute Error    115.7           1    5
../datasets_2/china.arff     RMSE                    2185.09          1    5
../datasets_2/china.arff     R2 Score                   0.93038       1    5
../datasets_2/china.arff     MAE                      653.44          2    5
../datasets_2/china.arff     Median Absolute Error    127.1           2    5
../datasets_2/china.arff     RMSE                    2152.92          2    5
../datasets_2/china.arff     R2 Score                   0.932415      2    5
../datasets_2/china.arff     MAE                      672.362         1    6
../datasets_2/china.arff     Median Absolute Error    138.25          1    6
../datasets_2/china.arff     RMSE                    2320.66          1    6
../datasets_2/china.arff     R2 Score                   0.921473      1    6
../datasets_2/china.arff     MAE                      658.345         2    6
../datasets_2/china.arff     Median Absolute Error    140.75          2    6
../datasets_2/china.arff     RMSE                    2261.01          2    6
../datasets_2/china.arff     R2 Score                   0.925458      2    6
../datasets_2/china.arff     MAE                      678.159         1    7
../datasets_2/china.arff     Median Absolute Error    143.429         1    7
../datasets_2/china.arff     RMSE                    2366.37          1    7
../datasets_2/china.arff     R2 Score                   0.918349      1    7
../datasets_2/china.arff     MAE                      675.649         2    7
../datasets_2/china.arff     Median Absolute Error    165.214         2    7
../datasets_2/china.arff     RMSE                    2359.23          2    7
../datasets_2/china.arff     R2 Score                   0.918841      2    7
../datasets_2/china.arff     MAE                      646.466         1    8
../datasets_2/china.arff     Median Absolute Error    124.312         1    8
../datasets_2/china.arff     RMSE                    2423.99          1    8
../datasets_2/china.arff     R2 Score                   0.914324      1    8
../datasets_2/china.arff     MAE                      672.346         2    8
../datasets_2/china.arff     Median Absolute Error    157.938         2    8
../datasets_2/china.arff     RMSE                    2424.61          2    8
../datasets_2/china.arff     R2 Score                   0.914281      2    8
../datasets_2/china.arff     MAE                      636.807         1    9
../datasets_2/china.arff     Median Absolute Error    122.944         1    9
../datasets_2/china.arff     RMSE                    2459.01          1    9
../datasets_2/china.arff     R2 Score                   0.911831      1    9
../datasets_2/china.arff     MAE                      634.026         2    9
../datasets_2/china.arff     Median Absolute Error    149.722         2    9
../datasets_2/china.arff     RMSE                    2406.75          2    9
../datasets_2/china.arff     R2 Score                   0.915539      2    9
../datasets_2/albrecht.arff  MAE                       10.62          1    3
../datasets_2/albrecht.arff  Median Absolute Error      8.5           1    3
../datasets_2/albrecht.arff  RMSE                      13.8729        1    3
../datasets_2/albrecht.arff  R2 Score                   0.568388      1    3
../datasets_2/albrecht.arff  MAE                       10.4267        2    3
../datasets_2/albrecht.arff  Median Absolute Error      8.5           2    3
../datasets_2/albrecht.arff  RMSE                      13.8555        2    3
../datasets_2/albrecht.arff  R2 Score                   0.569472      2    3
../datasets_2/albrecht.arff  MAE                        6.415         1    4
../datasets_2/albrecht.arff  Median Absolute Error      4.975         1    4
../datasets_2/albrecht.arff  RMSE                       9.80272       1    4
../datasets_2/albrecht.arff  R2 Score                   0.784499      1    4
../datasets_2/albrecht.arff  MAE                        7.04          2    4
../datasets_2/albrecht.arff  Median Absolute Error      4.975         2    4
../datasets_2/albrecht.arff  RMSE                      10.0753        2    4
../datasets_2/albrecht.arff  R2 Score                   0.77235       2    4
../datasets_2/albrecht.arff  MAE                        6.356         1    5
../datasets_2/albrecht.arff  Median Absolute Error      4.04          1    5
../datasets_2/albrecht.arff  RMSE                       9.65499       1    5
../datasets_2/albrecht.arff  R2 Score                   0.790945      1    5
../datasets_2/albrecht.arff  MAE                        6.764         2    5
../datasets_2/albrecht.arff  Median Absolute Error      5.54          2    5
../datasets_2/albrecht.arff  RMSE                       9.84203       2    5
../datasets_2/albrecht.arff  R2 Score                   0.782767      2    5
../datasets_2/albrecht.arff  MAE                        8.13          1    6
../datasets_2/albrecht.arff  Median Absolute Error      5.76667       1    6
../datasets_2/albrecht.arff  RMSE                      10.7617        1    6
../datasets_2/albrecht.arff  R2 Score                   0.740275      1    6
../datasets_2/albrecht.arff  MAE                        8.12333       2    6
../datasets_2/albrecht.arff  Median Absolute Error      5.76667       2    6
../datasets_2/albrecht.arff  RMSE                      10.7545        2    6
../datasets_2/albrecht.arff  R2 Score                   0.740621      2    6
../datasets_2/albrecht.arff  MAE                        8.76286       1    7
../datasets_2/albrecht.arff  Median Absolute Error      5.77143       1    7
../datasets_2/albrecht.arff  RMSE                      11.5985        1    7
../datasets_2/albrecht.arff  R2 Score                   0.69831       1    7
../datasets_2/albrecht.arff  MAE                        8.98          2    7
../datasets_2/albrecht.arff  Median Absolute Error      5.77143       2    7
../datasets_2/albrecht.arff  RMSE                      11.6189        2    7
../datasets_2/albrecht.arff  R2 Score                   0.697249      2    7
../datasets_2/albrecht.arff  MAE                        9.94          1    8
../datasets_2/albrecht.arff  Median Absolute Error      6.2625        1    8
../datasets_2/albrecht.arff  RMSE                      13.054         1    8
../datasets_2/albrecht.arff  R2 Score                   0.617844      1    8
../datasets_2/albrecht.arff  MAE                        9.715         2    8
../datasets_2/albrecht.arff  Median Absolute Error      5.55          2    8
../datasets_2/albrecht.arff  RMSE                      12.9814        2    8
../datasets_2/albrecht.arff  R2 Score                   0.622079      2    8
../datasets_2/albrecht.arff  MAE                       10.66          1    9
